sigla;codcls_mat;codmat;consumo_medio;desvio_padrao
ESE;30;90227;8.904761904761905;10.793075381487714
ESE;30;90228;9.428571428571429;10.819294933457671
ESE;30;90229;55.958333333333336;29.94847628651678
ESE;30;90231;1.5;2.6726124191242437
ESE;30;90232;1.5;0.7071067811865476
ESE;30;90233;1.1818181818181819;2.786330268226716
ESE;30;90234;2.0714285714285716;2.730575755412026
ESE;30;90235;4.315789473684211;5.099592920343386
ESE;30;90236;2.75;3.5355339059327378
ESE;30;90237;4.0;0.0
ESE;30;90247;38.833333333333336;14.205530664120765
ESE;30;90249;123.16666666666667;88.2716492310584
ESE;30;90251;857.5416666666666;379.3228496615545
ESE;30;90252;235.16666666666666;40.40519409859242
ESE;30;90280;244.83333333333334;339.58256557217385
ESE;30;90362;1.0;0.0
ESE;30;90363;6.125;4.642582409453969
ESE;30;90364;2.6666666666666665;2.516611478423583
ESE;30;90365;2.5;0.7071067811865476
ESE;30;90369;11.5;12.020815280171307
ESE;30;90372;326.4583333333333;332.81160347229047
ESE;30;90373;329.9583333333333;475.14057225814463
ESE;30;90374;138.5;111.47781998149267
ESE;30;90375;293.0833333333333;75.0321187264475
ESE;30;90376;886.1666666666666;500.6991343994972
ESE;30;90377;3548.7916666666665;1705.533143194887
ESE;30;90378;1003.2083333333334;697.0983948492847
ESE;30;90379;769.5;523.5449401415566
ESE;30;90380;342.25;278.0613398076981
ESE;30;90382;104.16666666666667;94.5371639214909
ESE;30;90383;34.86363636363637;28.612843360889624
ESE;30;90384;25.75;44.1646143184194
ESE;30;90385;23.545454545454547;37.21119088759089
ESE;30;90387;1900.0833333333333;1145.1490852881261
ESE;30;90388;1864.875;1494.3566686908682
ESE;30;90389;12657.791666666666;7685.467302016341
ESE;30;90393;2101.2083333333335;887.1680875570931
ESE;30;90399;52.875;66.81793074890315
ESE;30;90408;0.0;0.0
ESE;30;90409;553.0;442.8683188331346
ESE;30;90410;4.0;
ESE;30;90411;86.54166666666667;96.91994866525344
ESE;30;90416;7.166666666666667;5.07908470585748
ESE;30;90423;189.83333333333334;57.13573972237681
ESE;30;90424;1.0;
ESE;30;90426;2.0;0.0
ESE;30;90427;3.066666666666667;2.7637104114026196
ESE;30;90440;1343.0;697.0703289326415
ESE;30;90442;15.041666666666666;10.502501427368818
ESE;30;90444;4.533333333333333;7.576907272068453
ESE;30;90446;8.5;9.273618495495704
ESE;30;90448;1355.75;996.7256501862137
ESE;30;90521;118.95833333333333;31.64130372549898
ESE;30;90522;491.0;187.16279823586274
ESE;30;90523;76.08333333333333;49.15451827316251
ESE;30;90524;217.75;43.04522394352045
ESE;30;90525;15.541666666666666;6.587070119075944
ESE;30;90532;1.75;1.6690459207925603
ESE;30;90534;2.1666666666666665;2.167249338901663
ESE;30;90535;3.5714285714285716;23.14344502486714
ESE;30;90536;41.458333333333336;58.05168549151521
ESE;30;90542;60.625;73.54431524154553
ESE;30;90544;41.375;52.38470777522436
ESE;30;90620;837.25;790.668140685871
ESE;30;90621;6.5;3.5355339059327378
ESE;30;90660;63.083333333333336;72.55457715862363
ESE;30;90891;1.0;
ESE;30;91119;16.836842105263155;28.58022258148137
ESE;30;92017;4.2105263157894735;2.5944159558649775
ESE;31;38069;11.933333333333334;12.679942917101494
ESE;32;802934;60.0;
ESE;33;38568;11203.75;5831.975437191072
ESE;33;38588;213.70833333333334;80.17289966428625
ESE;33;38645;70.0;25.571365564672238
ESE;35;80003;7.666666666666667;7.648529270389178
ESE;35;80009;5.571428571428571;4.577377082170635
ESE;35;80120;5.428571428571429;3.975197831831493
ESE;35;80122;45.15384615384615;38.91410659783534
ESE;35;80195;9.5;7.7781745930520225
ESE;37;35894;9.25;11.545365067656133
ESE;37;37872;18.0;13.255726525328054
ESE;39;30301;1.0;0.0
ESE;39;32214;0.3333333333333333;8.020806277010642
ESE;39;37746;2.1052631578947367;1.7286711930171255
ESE;39;38642;1.3;1.0593499054713802
ESE;39;892939;1.0;
ESE;39;892940;1.0;0.5773502691896257
ESE;39;892943;5.0;
ESE;39;892944;5.0;
ESE;39;892945;0.0;25.45584412271571
ESE;39;892946;0.0;25.45584412271571
ESE;39;892947;0.0;5.656854249492381
ESE;39;892952;0.0;4.242640687119285
ESE;41;30274;-4.0;
ESE;41;90253;1176.0;334.90712534775315
ESE;41;90254;774.4166666666666;586.4340221361996
ESE;41;90295;2033.125;840.2443388164204
ESE;47;90636;20.0;
ESE;47;90637;31.0;1.4142135623730951
ESE;47;91050;8784.958333333334;1432.2387303788084
ESE;47;91053;12.25;18.02544497832624
ESE;47;91054;10.0;
ESE;47;91055;17.0;
ESE;52;37750;43.0;27.12931993250107
ESE;54;37745;3.1666666666666665;3.4302575219167823
ESE;54;90183;0.0;
ESE;54;90184;4.291666666666667;5.736831170956486
ESE;54;90185;1.588235294117647;2.0328189641914673
ESE;54;90186;1.7333333333333334;4.463609472591607
ESE;54;90187;3.0;2.6770630673681683
ESE;54;90188;1.2;1.3732131246511905
ESE;54;90189;1.25;0.8864052604279183
ESE;54;90190;1.25;1.4222261679238197
ESE;54;90191;2.25;1.2583057392117916
ESE;54;90192;2.0;
ESE;54;90193;21.333333333333332;23.687580063724585
ESE;54;90194;55.541666666666664;49.058066009370066
ESE;54;90195;12.041666666666666;13.336707000725042
ESE;54;90196;50.291666666666664;28.996970106587316
ESE;54;90197;6.318181818181818;5.195110921739544
ESE;54;90198;369.7083333333333;269.1782146309097
ESE;54;90199;217.29166666666666;77.88033137123104
ESE;54;90200;17.291666666666668;10.584973626167741
ESE;54;90201;4.611111111111111;4.4210577505826505
ESE;54;90202;2.05;4.695742752749559
ESE;54;90203;37.0;21.6734660457155
ESE;54;90204;3.238095238095238;2.6058542151233612
ESE;54;90205;2.0;0.9428090415820635
ESE;54;90206;5.714285714285714;9.602826964716469
ESE;54;90400;191.54166666666666;101.51375112105093
ESE;54;90405;607.75;281.72994315401627
ESE;54;90663;1.0;
ESE;54;90665;20.166666666666668;29.926964236383835
ESE;54;90667;12.583333333333334;11.783985694177488
ESE;54;90668;7.478260869565218;9.149612834418889
ESE;54;90669;0.75;1.2583057392117916
ESE;54;90670;1.2857142857142858;2.2677868380553634
ESE;54;90671;1.5789473684210527;1.6095475373078614
ESE;54;90674;1.0769230769230769;1.3821202589704016
ESE;54;90675;1.75;2.74469184669852
ESE;54;90676;1.1818181818181819;1.6624188291872668
ESE;54;90677;1.0;
ESE;54;90678;0.8;2.6832815729997477
ESE;54;90679;1.4;0.5477225575051662
ESE;54;90682;0.6666666666666666;2.5166114784235836
ESE;54;91046;0.8;1.6431676725154984
ESE;54;91047;2.3333333333333335;2.516611478423583
ESE;54;91073;62.25;53.06947865974747
ESE;54;91074;20.666666666666668;30.0415171658022
ESE;56;30300;-13.0;
ESE;56;30303;-6.0;
ESE;56;30305;-32.0;
ESE;56;30310;-1.5384615384615385;2.633609203336257
ESE;56;90013;6.6;13.164345787011218
ESE;56;90302;244.79166666666666;325.0384564761619
ESE;56;90306;10.578947368421053;16.560715864403942
ESE;56;90307;12.722222222222221;20.427218161807186
ESE;56;90310;-228.0;1051.3762409337583
ESE;56;90311;2987.7083333333335;459.1605269323067
ESE;56;90312;418.4166666666667;79.46391943991702
ESE;56;90313;623.375;155.4560786566558
ESE;56;90314;1273.75;411.29152360740954
ESE;56;90315;464.2916666666667;270.436117855178
ESE;56;90316;83.95833333333333;86.14016846505703
ESE;56;90317;50.40909090909091;74.70682960486538
ESE;56;90324;3446.7083333333335;581.7790914358163
ESE;56;90565;4.7272727272727275;4.244782894116237
ESE;56;90566;4.25;1.707825127659933
ESE;56;90584;2866.1666666666665;1012.5366194845011
ESE;56;90683;3.0;3.1622776601683795
ESE;56;90687;113.5;41.99659850171542
ESE;56;90688;171.04166666666666;111.63507286132628
ESE;56;90689;51.78947368421053;69.03749299182648
ESE;56;90690;59.166666666666664;30.392600167269926
ESE;56;90693;67.27272727272727;40.40567016915054
ESE;56;90694;332.0833333333333;292.66656743975676
ESE;56;90695;354.375;320.9022715051155
ESE;56;90696;4.0;2.8284271247461903
ESE;56;90698;194.375;235.8334384990511
ESE;56;90699;42.57142857142857;25.343356413184782
ESE;56;90701;97.16666666666667;105.38959467929776
ESE;56;90706;10.857142857142858;18.880577069469844
ESE;56;90707;30.08695652173913;48.792615912542885
ESE;56;90708;93.70833333333333;113.41822534575168
ESE;56;90709;2.5;0.7071067811865476
ESE;56;90711;14.375;47.21663599077887
ESE;56;90712;19.6875;76.67047997762894
ESE;56;90713;17.347826086956523;44.37506332456652
ESE;56;90714;5.8;5.674504383644443
ESE;56;90715;32.541666666666664;56.72280360908972
ESE;56;90717;4.5;2.1213203435596424
ESE;56;90721;40.125;62.72736903527006
ESE;56;90722;1.5;0.7071067811865476
ESE;56;90727;13.9375;40.44991759365318
ESE;56;90729;3.5;3.5355339059327378
ESE;56;90730;2.875;1.8850918886280925
ESE;56;90731;8.421052631578947;21.634118602783392
ESE;56;90735;13.5;37.95956495309939
ESE;56;90737;20.956521739130434;35.27486648498612
ESE;56;90740;2.8;5.585696017507576
ESE;56;90741;19.52173913043478;31.910200086574466
ESE;56;90742;69.79166666666667;127.01693798951335
ESE;56;90745;0.0;267.28636328851496
ESE;56;90746;33.4;169.75505573433867
ESE;56;90765;3.0;
ESE;56;91248;168.83333333333334;58.84812188401055
ESE;58;90106;3.6;1.3416407864998738
ESE;58;90275;362.25;360.4179035749907
ESE;58;90277;1264.7916666666667;814.3269282140268
ESE;58;90278;87.25;206.58154511622936
ESE;58;90649;3.0;
ESE;60;36675;5.15;7.1618506870192356
ESE;63;32605;-3.0;
ESE;63;90298;242.75;64.31731797350032
ESE;63;90299;22.25;14.068929689521363
ESE;63;90511;24.541666666666668;11.754662966213681
ESE;63;90512;8.333333333333334;4.725815626252608
ESE;63;90547;427.4583333333333;100.33031496735806
ESE;63;90549;19.357142857142858;32.96526643618691
ESE;63;90561;44.375;34.99293406936047
ESE;69;6341;7.5;4.949747468305833
ESE;69;35832;1.5;0.5773502691896257
ESE;69;35834;3.4;2.4083189157584592
ESE;69;35841;7.0;1.7320508075688772
ESE;69;35842;13.666666666666666;11.378341999899046
ESE;69;35843;13.25;6.701989754294367
ESE;69;35893;38.625;22.940021037858514
ESE;69;37747;74.125;46.81537512213361
ESE;69;37759;73.9047619047619;47.34332557172634
ESE;69;37760;11.0;9.223715253460673
ESE;69;37802;7.0;1.4142135623730951
ESE;69;37806;8.666666666666666;12.785408349625234
ESE;69;37807;5.285714285714286;6.395683067879607
ESE;69;37808;2.75;2.362907813126304
ESE;69;37860;26.545454545454547;24.38591247570464
ESE;69;37889;144.66666666666666;110.10219231978621
ESE;69;37890;38.7;34.7776395191841
ESE;69;37902;11.125;12.904133704618326
ESE;69;37905;47.56521739130435;27.653416831389805
ESE;69;37906;100.0;39.078516281744996
ESE;69;37936;30.0;
ESE;69;37950;2.0;0.0
ESE;69;37951;4.0;1.4142135623730951
ESE;69;37952;3.6666666666666665;1.1547005383792515
ESE;69;38042;6.2;4.723799923185328
ESE;69;38044;8.578947368421053;8.24160036693039
ESE;69;38045;9.105263157894736;10.867355483496357
ESE;69;38050;1.0909090909090908;4.784444491360422
ESE;69;38683;2.5;0.7071067811865476
ESE;69;38760;190.0;77.78174593052023
ESE;69;80014;7.0;4.2895221179054435
ESE;69;80015;5.666666666666667;3.6696957185394363
ESE;69;80016;25.0;19.28494466958853
ESE;69;80017;16.636363636363637;14.191028200425837
ESE;69;80018;4.555555555555555;4.475057965082652
ESE;69;80019;4.714285714285714;5.056820005836531
ESE;69;80023;10.0;5.656854249492381
ESE;69;80024;4.25;1.5000000000000002
ESE;69;80025;18.11764705882353;13.8016409936517
ESE;69;80026;11.0;12.618328820498467
ESE;69;80027;9.571428571428571;19.606569878935545
ESE;69;80028;3.5714285714285716;5.8268671644701975
ESE;69;80055;18.863636363636363;11.630401272795096
ESE;69;80059;7.478260869565218;6.87465414149813
ESE;69;80215;35.0;
ESE;69;491476;0.0;5.656854249492381
ESE;69;491603;6.666666666666667;9.881652636251156
ESE;69;491604;6.090909090909091;6.425800268519796
ESE;69;491697;0.0;7.0710678118654755
ESE;69;491700;0.0;9.899494936611665
ESE;69;491704;0.0;0.0
ESE;69;491710;53.45454545454545;32.59524837227378
ESE;69;491711;18.1875;16.88872898316113
ESE;69;491712;6.6;3.2093613071762426
ESE;69;491777;0.5;30.405591591021544
ESE;69;491778;0.0;25.45584412271571
ESE;70;12280;-3.0;
ESE;70;37927;3717.375;1330.217171301772
ESE;70;37928;6451.041666666667;1356.7558967647042
ESE;70;37929;3410.5833333333335;1547.9479520703662
ESE;70;37930;218.45833333333334;343.5216567018569
ESE;70;37931;138.75;104.56961484019192
ESE;71;90207;624.6666666666666;161.534399800292
ESE;71;90208;2.0;
ESE;71;90210;589.0833333333334;179.3616498844593
ESE;75;32929;-2.0;
ESE;75;32931;-0.6666666666666666;0.5773502691896258
ESE;75;32932;-1.0;
ESE;75;32933;-2.0;
ESE;75;32934;-6.0;
ESE;75;32938;-2.0;
ESE;75;90044;23.666666666666668;28.81077239611264
ESE;75;90045;67.20833333333333;43.61489490954913
ESE;75;90046;12.333333333333334;6.571788629977492
ESE;75;90048;6.3478260869565215;5.183967379002424
ESE;75;90049;1.6363636363636365;1.8399134178763372
ESE;75;90050;2.65;3.328900561351814
ESE;75;90051;1.0;0.5345224838248488
ESE;75;90052;0.8;1.0327955589886444
ESE;75;90053;18.666666666666668;12.334704193300782
ESE;75;90054;12.25;7.188456930626924
ESE;75;90055;17.291666666666668;9.038464503427013
ESE;75;90056;0.6666666666666666;0.5163977794943223
ESE;75;90057;1.0;0.0
ESE;75;90058;1.0;0.0
ESE;75;90061;0.6666666666666666;0.5163977794943222
ESE;75;90062;1.4;1.51657508881031
ESE;75;90063;1.0;0.0
ESE;75;90095;8.5;13.435028842544403
ESE;75;90096;2.5;2.258317958127243
ESE;75;90602;2.0;2.8284271247461903
ESE;75;90603;1.8;0.8366600265340756
ESE;75;90604;1.4444444444444444;1.740051084818425
ESE;75;90611;3.227272727272727;3.36553707851211
ESE;75;90612;3.652173913043478;3.0838095633363785
ESE;75;90613;5.791666666666667;5.258361181855101
ESE;75;90614;4.681818181818182;3.455656007411392
ESE;75;90615;1.2727272727272727;1.856310169634225
ESE;75;90616;1.3076923076923077;1.1821319289469756
ESE;75;90617;1.0;0.0
ESE;75;91013;1.5454545454545454;1.7529196424044293
ESE;75;91127;12.857142857142858;10.960969717267588
ESE;75;91128;13.75;5.560275772537426
ESE;75;91129;12.333333333333334;8.914407813571616
ESE;75;91130;5.0;4.06201920231798
ESE;75;91131;1.1666666666666667;2.228601953392904
ESE;75;91133;0.6666666666666666;0.5773502691896258
ESE;75;91177;0.0;1.4142135623730951
ESE;75;91178;3.7142857142857144;7.158079018709924
ESE;75;91179;7.5;2.6457513110645907
ESE;75;91180;9.166666666666666;5.8109092805400655
ESE;75;91181;3.75;7.274384280931732
ESE;75;91183;0.6;0.5477225575051661
ESE;75;91184;0.8;0.4472135954999579
ESE;75;91611;64.66666666666667;29.937713116847565
ESE;75;91612;9.333333333333334;3.7859388972001824
ESE;75;91614;1.0;
ESE;77;90497;196.16666666666666;60.61185611288665
ESE;77;90498;595.0416666666666;175.6163009089063
ESE;77;90499;479.5833333333333;122.45741643763236
ESE;77;90500;397.125;95.2385163681165
ESE;77;90501;205.5;58.95613697450438
ESE;77;90509;42.666666666666664;46.67153183749137
ESE;77;90510;19.52173913043478;29.477062831998396
ESE;77;90639;1026.5833333333333;220.49882513078833
ESE;77;90640;80.58333333333333;67.82901563725395
ESE;77;90641;709.3333333333334;188.26292129952697
ESE;77;90642;112.41666666666667;55.0398406426746
ESE;77;90643;463.4583333333333;118.43617953644237
ESE;77;90644;96.83333333333333;57.13041272361871
ESE;77;90645;131.875;45.710157276702404
ESE;83;32477;-1.0;
ESE;83;90394;163.08333333333334;86.6832899330845
ESE;83;90395;3039.4583333333335;1114.984810938332
ESE;83;90406;-5.333333333333333;12.34233905438241
ESE;83;90412;2.6;1.3498971154211057
ESE;83;90449;231.0;210.87663816017917
ESE;83;90450;79.63636363636364;85.56509382560907
ESE;83;90451;36.89473684210526;60.1811106732947
ESE;83;90458;0.0;3.0
ESE;83;90516;0.2857142857142857;1.7043362064926935
ESE;83;90537;24.5;40.64849320700584
ESE;83;90538;332.2916666666667;417.50058361497
ESE;83;90540;5.0;5.972157622389639
ESE;83;90567;33.61904761904762;51.44946665464685
ESE;83;90568;814.125;1393.4091540721893
ESE;83;90586;278.2083333333333;104.0710372635031
ESE;83;90802;194.16666666666666;99.12998347214837
ESE;83;90968;491.3333333333333;187.28765753958976
ESE;83;90969;14.521739130434783;12.025992929020612
ESE;83;91071;4.0;3.4641016151377544
ESE;83;91077;16.285714285714285;20.950053983337654
ESE;83;91717;2.5;2.1213203435596424
ESE;87;80066;1.0;1.0
ESE;87;80067;0.8333333333333334;0.408248290463863
ESE;87;80068;2.5;3.696845502136472
ESE;87;80069;2.2857142857142856;1.4960264830861913
ESE;87;80070;1.3333333333333333;0.5773502691896258
ESE;87;80071;1.6666666666666667;1.5
ESE;87;80072;1.3333333333333333;0.8660254037844386
ESE;87;80078;1.0;1.4142135623730951
ESE;87;80079;2.0;2.581988897471611
ESE;87;80080;2.5714285714285716;3.71513092665626
ESE;87;80081;3.5294117647058822;3.5552364031598436
ESE;87;80082;6.2;5.053399064517184
ESE;87;80083;7.636363636363637;5.305392176567737
ESE;87;80084;10.458333333333334;7.7064578603677045
ESE;87;80085;11.291666666666666;6.4503398405022825
ESE;87;80086;6.636363636363637;5.10411089730112
ESE;87;80087;2.823529411764706;2.0986690460160413
ESE;87;80088;1.6;0.5477225575051661
ESE;87;80089;0.0;5.163977794943222
ESE;87;80091;0.3333333333333333;1.1547005383792517
ESE;87;80092;1.3076923076923077;1.4366984945013914
ESE;87;80093;3.0;4.857983120596447
ESE;87;80094;9.458333333333334;5.999849031917145
ESE;87;80095;15.826086956521738;7.438549308183463
ESE;87;80096;19.041666666666668;7.3335391934215
ESE;87;80097;21.375;10.188708583951925
ESE;87;80098;12.458333333333334;6.453709190755389
ESE;87;80099;4.0;2.9848100289785457
ESE;87;80100;1.8;0.8366600265340756
ESE;88;37602;14.3125;10.241866691835689
ESE;88;80013;73.3913043478261;64.25852552593156
ESE;88;80234;66.66666666666667;64.29878174066235
ESE;88;491583;7.846153846153846;8.345119869781717
ESE;88;491607;49.45;25.18870883216484
ESE;89;80042;4.0625;9.835098711587326
ESE;89;80053;3.2857142857142856;1.6035674514745464
ESE;95;90529;0.0;
ESE;95;90582;15.25;10.542873133688154
ESE;95;91020;1.105263157894737;2.1575381248622048
ESE;95;91021;3.347826086956522;2.186917624340746
ESE;95;91022;4.0;3.550872519842681
ESE;97;90972;9.777777777777779;19.96925741809308
ESE;97;91048;60.0;25.65151067676132
ESE;97;91057;40.6;18.622001701439643
ESE;101;132213;-72.0;
ESE;102;4384;297.0416666666667;205.2092207366967
ESE;102;4385;103.75;69.86399831722748
ESE;102;90623;9.842105263157896;9.951343616119477
ESE;102;91003;90.70833333333333;40.01682164406306
ESE;108;10262;9.333333333333334;5.89522036809531
ESE;110;71;-14.187368421052632;33.23334233401838
ESE;110;90836;1450.76375;566.6236273317091
ESE;116;10258;10.416666666666666;6.788203749514856
ESE;116;10260;18.291666666666668;17.775114912284746
ESE;116;10261;19.791666666666668;13.403371304221956
ESE;116;40569;10.0;14.463747785411636
ESE;116;92325;15.166666666666666;14.07716827585245
ESE;117;37944;10.695652173913043;12.621895775374906
ESE;117;37945;10.0;11.820079767678632
ESE;117;37946;8.45;5.4721784366105295
ESE;117;38538;2.6666666666666665;2.0816659994661326
ESE;117;38539;1.8666666666666667;3.833436851604327
ESE;117;38540;2.7142857142857144;4.158930547232461
ESE;117;38541;2.230769230769231;1.7867030229749132
ESE;117;38563;7.5;5.465040408511785
ESE;117;38564;8.578947368421053;10.31350672916984
ESE;117;38565;10.555555555555555;11.783449121654252
ESE;117;38694;2.0;
ESE;117;38695;3.25;1.2583057392117916
ESE;117;38700;3.5;0.7071067811865476
ESE;117;38701;2.75;0.9574271077563381
ESE;117;320527;102.0;54.621008279365775
ESE;117;710301;6.875;4.580626906564522
ESE;117;710302;36.130434782608695;25.68392554927212
ESE;117;710303;102.625;54.66086152457437
ESE;117;710304;80.6086956521739;69.56797795905996
ESE;117;710305;15.227272727272727;10.150917472875324
ESE;117;710306;3.1666666666666665;7.678975626127919
ESE;117;710307;3.3333333333333335;1.5275252316519465
ESE;117;710401;6.857142857142857;3.4364987719368982
ESE;117;710402;37.75;30.108860461014952
ESE;117;710403;88.0;31.59113799786263
ESE;117;710404;78.0;40.22761327204508
ESE;117;710405;19.7;15.738320648725686
ESE;117;710406;1.2;8.230026326405849
ESE;117;710407;1.0;2.160246899469287
ESE;117;720902;0.0;0.0
ESE;117;720903;1.0;
ESE;117;720905;1.0;
ESE;117;721036;5.833333333333333;3.6390141855211615
ESE;117;721038;9.368421052631579;7.072721669404608
ESE;117;721040;11.647058823529411;8.470103131534087
ESE;117;721042;15.777777777777779;10.919790751903603
ESE;117;721044;6.785714285714286;4.24587712109907
ESE;117;721046;5.75;4.669047011971501
ESE;117;721048;4.4375;2.606881917796304
ESE;117;721050;3.0;1.3333333333333333
ESE;117;721052;3.3333333333333335;1.1547005383792515
ESE;117;721056;1.5;0.7071067811865476
ESE;117;721060;1.5;0.7071067811865476
ESE;117;729002;1.0;
ESE;117;729003;0.0;1.4142135623730951
ESE;117;729601;21.416666666666668;15.105186747162929
ESE;117;732800;56.2;41.52950758195912
ESE;117;739907;6.4375;5.214962447931273
ESE;117;739908;16.047619047619047;13.294646255076477
ESE;117;739909;20.045454545454547;15.890929646236717
ESE;117;739910;13.818181818181818;8.894280471641599
ESE;117;739911;9.0;5.802298395176403
ESE;117;739912;2.6666666666666665;1.1547005383792515
ESE;122;50604;-0.25;0.5
ESE;122;50611;-0.18181818181818182;0.9816498172140428
ESE;122;50945;0.0;0.0
ESE;122;50950;0.0;0.0
ESE;122;50955;0.0;0.0
ESE;122;90841;5.333333333333333;2.081665999466133
ESE;122;90842;9.916666666666666;6.385558888526561
ESE;122;90862;1398.7916666666667;422.6209092922575
ESE;122;92151;183.41666666666666;50.64876209197293
ESE;122;92159;86.875;22.88594119427528
ESE;122;92404;5.619047619047619;4.24824893898875
ESE;131;80000;8.333333333333334;5.507570547286102
ESE;131;80121;19.0;21.35775845340157
ESE;131;80124;7.625;13.330282389035448
ESE;131;80126;1.6666666666666667;20.207259421636902
ESE;131;80127;5.875;11.407234546549834
ESE;131;80129;11.7;10.853570840972107
ESE;131;291410;8.375;7.249384210301687
ESE;131;291422;15.454545454545455;22.25472370695101
ESE;131;291450;15.105263157894736;12.422626027813143
ESE;131;491608;26.26086956521739;15.064157917219957
ESE;147;292;31.791666666666668;15.065016101714845
ESE;147;451;1.4285714285714286;0.9376144618769908
ESE;147;3631;87.5;61.248602468528425
ESE;147;37864;7.666666666666667;20.776117510823077
ESE;147;37865;53.833333333333336;29.855691565270767
ESE;147;37866;62.0;26.151731175550516
ESE;147;42773;45.458333333333336;9.890615519891508
ESE;147;42774;28.5;8.25674954467424
ESE;147;42775;9.416666666666666;14.358505028959899
ESE;147;42780;677.125;190.12977547385663
ESE;147;42816;245.79166666666666;75.12307534489894
ESE;147;42829;2852.5416666666665;653.1451652458725
ESE;147;42839;1596.125;275.8913321833672
ESE;147;42840;1.3636363636363635;1.5015143870590968
ESE;149;37957;37.708333333333336;29.872888925472594
ESE;163;90545;-1.0;
ESE;163;90551;84.91666666666667;55.565016102694976
ESE;163;90552;1.125;13.891801281948387
ESE;163;90554;58.25;31.880551519968904
ESE;163;90555;0.0;10.708252269472673
ESE;174;37876;14.571428571428571;9.025361092895002
ESE;174;37877;4.0;2.345207879911715
ESE;174;37966;9.0;5.809475019311125
ESE;174;37973;14.857142857142858;11.56842994656455
ESE;174;38054;5.2;4.08656334834051
ESE;174;38055;4.0;2.390457218668787
ESE;174;38057;6.461538461538462;2.536907060949895
ESE;174;38059;2.6470588235294117;1.3666188418222287
ESE;174;38061;3.8823529411764706;1.9647631199834394
ESE;174;91308;10.666666666666666;7.2892615080907435
ESE;174;91513;3.0;2.1213203435596424
ESE;188;37989;287.25;112.07538224047164
ESE;188;37991;529.8333333333334;206.17946312495033
ESE;188;37992;245.875;103.65591595776614
ESE;188;37993;191.25;84.95945324478126
ESE;188;37994;178.625;82.95195702280353
ESE;188;37995;190.5;74.76339490279521
ESE;188;37996;316.1666666666667;143.87847126222053
ESE;188;37997;258.5833333333333;110.025655769626
ESE;188;37998;360.5;135.34207867795425
ESE;188;37999;161.08333333333334;78.76266863822285
ESE;188;38000;162.0;92.65222491990518
ESE;188;90977;-3.0;
ESE;188;90978;-1.5;0.7071067811865476
ESE;188;90979;1.1666666666666667;3.5449494589721118
ESE;188;90980;0.8;2.3874672772626644
ESE;188;90981;1.3333333333333333;5.354126134736337
ESE;188;90982;-1.0;4.242640687119285
ESE;188;90983;-1.0;
ESE;188;90984;2.0;1.4142135623730951
ESE;188;90985;0.0;1.7320508075688772
ESE;188;90986;1.5;2.516611478423583
ESS;2;4700;12.9;10.418466511173534
ESS;4;3097;0.0;
ESS;4;22249;-2.3333333333333335;4.926120853842978
ESS;4;90462;748.5416666666666;290.212063268684
ESS;4;90463;155.75;93.92978413594959
ESS;4;90581;150.29166666666666;1152.9537672832998
ESS;4;90638;302.9166666666667;249.36701024213573
ESS;4;91870;10.761904761904763;20.83243807600244
ESS;10;2987;-20.0;
ESS;10;22255;-13.712666666666667;113.16306114040334
ESS;10;90010;9.125;12.27718072957577
ESS;10;90255;378.2857142857143;515.7989215503726
ESS;10;90256;14327.553333333335;5002.977898918471
ESS;10;90300;33.18958333333334;33.024542847004305
ESS;11;7;-0.5;
ESS;11;2933;1.5;1.4142135623730951
ESS;11;2935;0.0;11.564943579628912
ESS;11;90002;0.0;0.0
ESS;11;90258;104.51086956521739;168.13788137643144
ESS;11;90259;-0.6666666666666666;1.1547005383792517
ESS;11;90260;54.936;201.33170720409217
ESS;11;90261;6.399999999999995;474.8898066920367
ESS;11;90262;5897.7283333333335;2356.995940760679
ESS;11;90263;1595.8658333333333;2935.9304027601625
ESS;11;90264;3294.398333333333;4136.603386269072
ESS;11;90265;3232.4308695652176;7291.464158242538
ESS;11;90266;32863.715416666666;9521.480475968641
ESS;11;90267;133.588;557.4105934313357
ESS;11;90268;11716.185833333335;7685.536215066822
ESS;11;90270;3.0;
ESS;11;90272;330.23125;515.7392346686747
ESS;11;90273;37.81928571428572;45.22787065589021
ESS;11;90274;23951.361666666668;11297.280842344193
ESS;11;90282;167.94625;212.1266512336132
ESS;11;90284;691.9350000000001;874.1235783144266
ESS;11;90285;171.23833333333334;271.08147037322584
ESS;11;90286;11321.612916666667;4626.760788199619
ESS;11;90287;9.375;64.45582651264796
ESS;11;90288;5883.03625;2800.3606242050987
ESS;11;90289;5981.41875;3537.3398749801327
ESS;11;90290;2449.98625;1775.2432520344985
ESS;11;90291;1810.87625;2497.7815276096376
ESS;11;90292;2219.0821052631577;3372.566259051899
ESS;11;90293;1057.5082608695652;1764.1401235978242
ESS;11;90296;881.25;1197.8061543226988
ESS;11;90297;28.0;
ESS;11;90391;55.73541666666667;59.27205155443004
ESS;11;90392;13.24333333333333;125.20278888638039
ESS;11;90560;246.94875000000002;213.42995900931385
ESS;11;90563;249.0;578.0871906555273
ESS;12;29;0.0;86.03743371347149
ESS;12;54;0.0;139.86572131869912
ESS;12;447;0.5;0.7071067811865476
ESS;12;3075;6.546666666666667;15.266904760048154
ESS;12;4652;9.0;
ESS;12;90294;110.9095652173913;623.591398713775
ESS;12;90945;3.0500000000000003;43.857351808930595
